exclude,exclude_query,query_genus,query_family,query_subfamily,exclude_target,target_genus,target_family,target_subfamily,i_query,i_target,c_contaminated_score,composite_score,query_qubit,target_qubit,concentration_difference,concentration_ratio,plate_query,plate_target,query_plate_x,query_plate_y,target_plate_x,target_plate_y,qt_plate_distance,overlap_type,s_locus_overlap,s_same_locus,s_proportional_length,s_taxon_difference,s_plate_similarity,x_concentration_difference,s_concentration_ratio,s_proportional_difference,s_column_identity,cs_exact_match_different_locus,query_locus,target_locus,percent_similarity,length_of_match,query_length,target_length,unmatched_basepairs,gap_open,qstart,qend,tstart,tend,evalue,ucd_genus_query_id,ucd_genus_target_id,target_seq,query_seq
0,0,Eurytoma,Eurytomidae,Eurytominae,0,Masneroma,Eurytomidae,Eurytominae,I8160,I24015,1,3,,4.32,,,,3,10,0,4,5,,A,1,1,1,0,0,0,0,0,0,1,L575,L575,95.57,564,577,949,19,2,15,577,1,559,0.0,456255,457696,L575_MERG00165_0101_SUPERCONTIG,L575_MERG00166_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,4,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,0,0,1,L575,L575,98.54,893,1317,893,13,0,351,1243,1,893,0.0,456215,456737,L575_MERG00310_0101_SUPERCONTIG,L575_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,4,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,0,0,1,L575,L575,98.54,893,893,1317,13,0,1,893,351,1243,0.0,456737,456215,L575_MERG00314_0101_SUPERCONTIG,L575_MERG00310_0101_SUPERCONTIG
1,0,Pseudidarnes,Agaonidae,Sycophaginae,1,Poropoea,Trichogrammatidae,Trichogrammatinae,I29052,I29006,3,6,7.8,0.5,7.3,0.064,6,6,7,7,3,9,10.77,C,1,1,1,1,1,0,0,1,0,1,L576,L576,100.00,556,668,556,0,0,99,654,1,556,0.0,458094,456889,L576_MERG00010_0101_SUPERCONTIG,L576_MERG00393_0101_SUPERCONTIG
2,1,Hockeria,Chalcididae,Haltichellinae,1,Orasema,Eucharitidae,Oraseminae,I21678,I21723,3,5,0.291,2.36,-2.069,0.123,0.5,0.5,4,1,7,9,11.402,G,1,1,1,1,1,0,0,0,0,1,L576,L576,96.44,421,422,891,15,0,1,421,182,602,0.0,456222,457291,L576_MERG00069_0101_SUPERCONTIG,L576_MERG00108_0101_SUPERCONTIG
0,0,Acerophagus,Encyrtidae,Encyrtinae,0,Mayridia,Encyrtidae,Encyrtinae,I23990,I23988,2,5,0.0968,0.516,-0.419,0.188,3,3,2,4,2,2,4.0,D,1,1,1,0,1,0,0,0,1,1,L576,L576,99.36,467,467,628,3,0,1,467,118,584,0.0,456140,457185,L576_MERG00076_0101_SUPERCONTIG,L576_MERG00081_0101_SUPERCONTIG
0,0,Hexacladia,Encyrtidae,Encyrtinae,0,Ceballosia,Encyrtidae,Encyrtinae,I23994,I23992,2,6,0.395,0.192,0.203,0.486,3,3,2,8,2,6,4.0,D,1,1,1,0,1,0,0,1,1,1,L576,L576,100.00,325,325,566,0,0,1,325,1,325,7.00E-174,457491,456842,L576_MERG00080_0101_SUPERCONTIG,L576_MERG00087_0101_SUPERCONTIG
0,0,Mayridia,Encyrtidae,Encyrtinae,0,Acerophagus,Encyrtidae,Encyrtinae,I23988,I23990,2,5,0.516,0.0968,0.419,0.188,3,3,2,2,2,4,4.0,C,1,1,1,0,1,0,0,0,1,1,L576,L576,99.36,467,628,467,3,0,118,584,1,467,0.0,457185,456140,L576_MERG00081_0101_SUPERCONTIG,L576_MERG00076_0101_SUPERCONTIG
0,0,Ceballosia,Encyrtidae,Encyrtinae,0,Hexacladia,Encyrtidae,Encyrtinae,I23992,I23994,2,6,0.192,0.395,-0.203,0.486,3,3,2,6,2,8,4.0,C,1,1,1,0,1,0,0,1,1,1,L576,L576,100.00,325,566,325,0,0,1,325,1,325,1.00E-173,456842,457491,L576_MERG00087_0101_SUPERCONTIG,L576_MERG00080_0101_SUPERCONTIG
0,0,Euryischomyia,Eriaporidae,Euryischinae,0,Myiocnema,Eriaporidae,Euryischinae,I21638,I29029,1,4,0.465,1.79,-1.325,0.26,0.5,6,0,9,5,8,,D,1,1,1,0,0,0,1,0,0,1,L576,L576,95.88,364,364,1094,15,0,1,364,86,449,2.00E-170,457324,457327,L576_MERG00093_0101_SUPERCONTIG,L576_MERG00094_0101_SUPERCONTIG
2,1,Macrorileya,Eurytomidae,Eurytominae,1,Bortesia,Megastigmidae,,I26408,I26456,3,5,5.24,2.30,2.94,0.439,4,4,2,11,6,11,8.944,C,1,1,1,1,1,0,0,0,0,1,L576,L576,99.65,287,684,287,1,0,47,333,1,287,9.00E-151,456375,456715,L576_MERG00160_0101_SUPERCONTIG,L576_MERG00182_0101_SUPERCONTIG
2,1,Bortesia,Megastigmidae,,1,Macrorileya,Eurytomidae,Eurytominae,I26456,I26408,3,5,2.30,5.24,-2.94,0.439,4,4,6,11,2,11,8.944,D,1,1,1,1,1,0,0,0,0,1,L576,L576,99.65,287,287,684,1,0,1,287,47,333,4.00E-151,456715,456375,L576_MERG00182_0101_SUPERCONTIG,L576_MERG00160_0101_SUPERCONTIG
0,0,Neapterolelaps,Pteromalidae,Cleonyminae,0,Macromesus,Pteromalidae,Macromesinae,I24023,I27403,1,4,3.59,0.276,3.314,0.077,3,5,5,1,3,2,,G,1,1,0,1,0,1,1,0,0,1,L576,L576,95.58,249,559,580,11,0,65,313,109,357,5.00E-113,456597,457052,L576_MERG00272_0101_SUPERCONTIG,L576_MERG00303_0101_SUPERCONTIG
0,0,Macromesus,Pteromalidae,Macromesinae,0,Neapterolelaps,Pteromalidae,Cleonyminae,I27403,I24023,1,4,0.276,3.59,-3.314,0.077,5,3,3,2,5,1,,G,1,1,0,1,0,1,1,0,0,1,L576,L576,95.58,249,580,559,11,0,109,357,65,313,5.00E-113,457052,456597,L576_MERG00303_0101_SUPERCONTIG,L576_MERG00272_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,0,3,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,G,1,1,0,0,0,1,1,0,0,1,L576,L576,99.20,503,623,589,3,1,1,502,87,589,0.0,456215,456737,L576_MERG00310_0101_SUPERCONTIG,L576_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,0,3,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,A,1,1,0,0,0,1,1,0,0,1,L576,L576,99.20,503,589,623,3,1,87,589,1,502,0.0,456737,456215,L576_MERG00314_0101_SUPERCONTIG,L576_MERG00310_0101_SUPERCONTIG
0,0,Tanaostigma,Tanaostigmatidae,,0,Tanaostigmodes,Tanaostigmatidae,,I8171,I23223,1,4,,0.436,,,,2,10,11,1,4,,C,1,1,1,0,0,0,0,1,0,1,L576,L576,100.00,909,980,909,0,0,37,945,1,909,0.0,457097,457060,L576_MERG00362_0101_SUPERCONTIG,L576_MERG00363_0101_SUPERCONTIG
0,0,Tanaostigmodes,Tanaostigmatidae,,0,Tanaostigma,Tanaostigmatidae,,I23223,I8171,1,4,0.436,,,,2,,1,4,10,11,,D,1,1,1,0,0,0,0,1,0,1,L576,L576,100.00,909,909,980,0,0,1,909,37,945,0.0,457060,457097,L576_MERG00363_0101_SUPERCONTIG,L576_MERG00362_0101_SUPERCONTIG
0,0,Tetracampe,Tetracampidae,Tetracampinae,0,Foersterella,Tetracampidae,Tetracampinae,I21721,I24048,0,3,1.802,0.348,1.454,0.193,0.5,3,7,7,7,2,,H,1,1,0,0,0,0,1,0,0,1,L576,L576,95.39,152,903,803,7,0,682,833,652,803,1.00E-65,458274,456832,L576_MERG00367_0101_SUPERCONTIG,L576_MERG00370_0101_SUPERCONTIG
0,0,Foersterella,Tetracampidae,Tetracampinae,0,Tetracampe,Tetracampidae,Tetracampinae,I24048,I21721,0,3,0.348,1.802,-1.454,0.193,3,0.5,7,2,7,7,,H,1,1,0,0,0,0,1,0,0,1,L576,L576,95.39,152,803,903,7,0,652,803,682,833,1.00E-65,456832,458274,L576_MERG00370_0101_SUPERCONTIG,L576_MERG00367_0101_SUPERCONTIG
1,1,Poropoea,Trichogrammatidae,Trichogrammatinae,0,Pseudidarnes,Agaonidae,Sycophaginae,I29006,I29052,3,6,0.5,7.8,-7.3,0.064,6,6,3,9,7,7,10.77,D,1,1,1,1,1,0,0,1,0,1,L576,L576,100.00,556,556,668,0,0,1,556,99,654,0.0,456889,458094,L576_MERG00393_0101_SUPERCONTIG,L576_MERG00010_0101_SUPERCONTIG
0,0,Colocharis,Eucharitidae,Eucharitinae,0,Kapala,Eucharitidae,Eucharitinae,I12647,I12623,1,3,,,,,,,3,5,1,5,,G,1,1,1,0,0,0,0,0,0,1,L577,L577,95.38,865,1085,864,37,1,111,975,3,864,0.0,457012,456824,L577_MERG00097_0101_SUPERCONTIG,L577_MERG00099_0101_SUPERCONTIG
0,0,Kapala,Eucharitidae,Eucharitinae,0,Colocharis,Eucharitidae,Eucharitinae,I12623,I12647,1,3,,,,,,,1,5,3,5,,D,1,1,1,0,0,0,0,0,0,1,L577,L577,95.38,865,864,1085,37,1,3,864,111,975,0.0,456824,457012,L577_MERG00099_0101_SUPERCONTIG,L577_MERG00097_0101_SUPERCONTIG
2,1,Anagrus,Mymaridae,,1,Rotoita,Rotoitidae,,I27384,I27368,3,6,.120,failed,,,5,5,1,7,0,3,1.414,D,1,1,1,1,1,0,0,1,0,1,L577,L577,100.00,371,371,729,0,0,1,371,207,577,0.0,456351,458144,L577_MERG00190_0101_SUPERCONTIG,L577_MERG00354_0101_SUPERCONTIG
0,0,Burksilampus,Perilampidae,Perilampinae,0,Steffanolampus,Perilampidae,Perilampinae,I16362,I16359,0,2,,,,,,,5,9,5,6,,G,1,1,0,0,0,0,0,0,0,1,L577,L577,97.38,191,291,778,5,0,101,291,450,640,4.00E-91,456773,458006,L577_MERG00214_0101_SUPERCONTIG,L577_MERG00221_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,0,3,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,A,1,1,0,0,0,1,1,0,0,1,L577,L577,99.23,648,745,700,4,1,98,745,1,647,0.0,456215,456737,L577_MERG00310_0101_SUPERCONTIG,L577_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,0,3,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,G,1,1,0,0,0,1,1,0,0,1,L577,L577,99.23,648,700,745,4,1,1,647,98,745,0.0,456737,456215,L577_MERG00314_0101_SUPERCONTIG,L577_MERG00310_0101_SUPERCONTIG
2,1,Rotoita,Rotoitidae,,1,Anagrus,Mymaridae,,I27368,I27384,3,6,failed,.120,,,5,5,0,3,1,7,1.414,C,1,1,1,1,1,0,0,1,0,1,L577,L577,100.00,371,729,371,0,0,207,577,1,371,0.0,458144,456351,L577_MERG00354_0101_SUPERCONTIG,L577_MERG00190_0101_SUPERCONTIG
2,1,Signiphora,Signiphoridae,,1,Micradelus,Pteromalidae,Pireninae,I26436,I26404,3,6,0.220,1.2,-0.98,0.183,4,4,5,3,2,7,7.616,D,1,1,1,1,1,0,0,1,0,1,L577,L577,100.00,385,385,830,0,0,1,385,263,647,0.0,456923,457740,L577_MERG00358_0101_SUPERCONTIG,L577_MERG00297_0101_SUPERCONTIG
2,1,Cales,Aphelinidae,Calesinae,1,Prococcophagus,Aphelinidae,Coccophaginae,I28984,I29000,3,5,.212,0.3,-0.088,0.707,6,6,1,11,3,3,4.472,D,1,1,1,1,1,0,0,0,0,1,L578,L578,99.04,415,415,1822,4,0,1,415,1389,1803,0.0,456785,460048,L578_MERG00027_0101_SUPERCONTIG,L578_MERG00049_0101_SUPERCONTIG
0,0,Timioderus,Eucharitidae,Oraseminae,0,Australosema,Eucharitidae,Oraseminae,I9733,I12626,1,3,,,,,,,11,6,1,8,,G,1,1,1,0,0,0,0,0,0,1,L578,L578,95.58,1653,1685,2181,70,3,1,1651,143,1794,0.0,457903,456610,L578_MERG00109_0101_SUPERCONTIG,L578_MERG00106_0101_SUPERCONTIG
0,0,Aiolomorphus,Eurytomidae,Eurytominae,0,Tetramesa,Eurytomidae,Eurytominae,I21923,I21916,1,4,3.0,0.672,2.328,0.224,1,1,0,11,0,4,0.0,A,1,1,0,0,1,0,0,0,1,1,L578,L578,97.37,2018,2241,2139,51,2,224,2241,1,2016,0.0,456209,456675,L578_MERG00161_0101_SUPERCONTIG,L578_MERG00169_0101_SUPERCONTIG
0,0,Eurytoma,Eurytomidae,Eurytominae,0,Masneroma,Eurytomidae,Eurytominae,I8160,I24015,1,3,,4.32,,,,3,10,0,4,5,,D,1,1,1,0,0,0,0,0,0,1,L578,L578,97.18,1913,1910,1966,50,2,1,1909,54,1966,0.0,456255,457696,L578_MERG00165_0101_SUPERCONTIG,L578_MERG00166_0101_SUPERCONTIG
0,0,Masneroma,Eurytomidae,Eurytominae,0,Eurytoma,Eurytomidae,Eurytominae,I24015,I8160,1,3,4.32,,,,3,,4,5,10,0,,A,1,1,1,0,0,0,0,0,0,1,L578,L578,97.18,1913,1966,1910,50,2,54,1966,1,1909,0.0,457696,456255,L578_MERG00166_0101_SUPERCONTIG,L578_MERG00165_0101_SUPERCONTIG
0,0,Tetramesa,Eurytomidae,Eurytominae,0,Aiolomorphus,Eurytomidae,Eurytominae,I21916,I21923,1,4,0.672,3.0,-2.328,0.224,1,1,0,4,0,11,0.0,G,1,1,0,0,1,0,0,0,1,1,L578,L578,97.37,2018,2139,2241,51,2,1,2016,224,2241,0.0,456675,456209,L578_MERG00169_0101_SUPERCONTIG,L578_MERG00161_0101_SUPERCONTIG
0,0,Australomymar,Mymaridae,,0,Ischiodasys,Mymaridae,,I26409,I26386,1,3,3.1,.0793,3.021,0.026,4,4,3,0,1,1,4.472,B,1,1,0,0,1,0,0,0,0,1,L578,L578,96.10,77,2057,1790,3,0,44,120,1,77,1.00E-29,456601,457549,L578_MERG00192_0101_SUPERCONTIG,L578_MERG00200_0101_SUPERCONTIG
0,0,Ischiodasys,Mymaridae,,0,Australomymar,Mymaridae,,I26386,I26409,1,3,.0793,3.1,-3.021,0.026,4,4,1,1,3,0,4.472,G,1,1,0,0,1,0,0,0,0,1,L578,L578,96.10,77,1790,2057,3,0,1,77,44,120,8.00E-30,457549,456601,L578_MERG00200_0101_SUPERCONTIG,L578_MERG00192_0101_SUPERCONTIG
0,0,Burksilampus,Perilampidae,Perilampinae,0,Steffanolampus,Perilampidae,Perilampinae,I16362,I16359,1,3,,,,,,,5,9,5,6,,C,1,1,1,0,0,0,0,0,0,1,L578,L578,95.52,2457,2660,2452,99,9,70,2520,1,2452,0.0,456773,458006,L578_MERG00214_0101_SUPERCONTIG,L578_MERG00221_0101_SUPERCONTIG
0,0,Monacon,Perilampidae,Perilampinae,0,Steffanolampus,Perilampidae,Perilampinae,I12629,I16359,1,3,,,,,,,1,11,5,6,,G,1,1,1,0,0,0,0,0,0,1,L578,L578,95.09,2384,2408,2452,114,1,1,2381,69,2452,0.0,457762,458006,L578_MERG00217_0101_SUPERCONTIG,L578_MERG00221_0101_SUPERCONTIG
0,0,Perilampus,Perilampidae,Perilampinae,0,Steffanolampus,Perilampidae,Perilampinae,I12630,I16359,1,3,,,,,,,2,0,5,6,,C,1,1,1,0,0,0,0,0,0,1,L578,L578,95.65,2460,2572,2452,98,8,31,2489,1,2452,0.0,456225,458006,L578_MERG00220_0101_SUPERCONTIG,L578_MERG00221_0101_SUPERCONTIG
0,0,Steffanolampus,Perilampidae,Perilampinae,0,Perilampus,Perilampidae,Perilampinae,I16359,I12630,1,3,,,,,,,5,6,2,0,,D,1,1,1,0,0,0,0,0,0,1,L578,L578,95.65,2461,2452,2572,96,10,1,2452,31,2489,0.0,458006,456225,L578_MERG00221_0101_SUPERCONTIG,L578_MERG00220_0101_SUPERCONTIG
0,0,Solenura,Pteromalidae,Cleonyminae,0,Grooca,Pteromalidae,Cleonyminae,I27397,I29053,1,4,0.230,7.2,-6.97,0.032,5,6,2,8,7,8,,G,1,1,1,0,0,1,1,0,0,1,L578,L578,96.11,1826,1885,2252,71,0,1,1826,150,1975,0.0,457252,457423,L578_MERG00255_0101_SUPERCONTIG,L578_MERG00248_0101_SUPERCONTIG
0,0,Omphalodipara,Pteromalidae,Colotrechninae,0,Zeala,Pteromalidae,Colotrechninae,I28973,I27457,0,3,.196,3.92,-3.724,0.05,6,5,1,0,7,9,,H,1,1,0,0,0,1,1,0,0,1,L578,L578,97.98,99,2439,2144,2,0,2237,2335,2046,2144,1.00E-43,457369,458386,L578_MERG00268_0101_SUPERCONTIG,L578_MERG00269_0101_SUPERCONTIG
0,0,Zeala,Pteromalidae,Colotrechninae,0,Omphalodipara,Pteromalidae,Colotrechninae,I27457,I28973,0,3,3.92,.196,3.724,0.05,5,6,7,9,1,0,,H,1,1,0,0,0,1,1,0,0,1,L578,L578,97.98,99,2144,2439,2,0,2046,2144,2237,2335,1.00E-43,458386,457369,L578_MERG00269_0101_SUPERCONTIG,L578_MERG00268_0101_SUPERCONTIG
0,0,Aditrochus,Pteromalidae,Ormocerinae,0,Plastobelyta,Pteromalidae,Ormocerinae,I21665,I27434,1,4,4.733,1.07,3.663,0.226,0.5,5,3,0,5,9,,A,1,1,1,0,0,1,1,0,0,1,L578,L578,95.61,1914,1977,1922,78,3,59,1970,1,1910,0.0,456193,458039,L578_MERG00309_0101_SUPERCONTIG,L578_MERG00319_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,4,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,0,0,1,L578,L578,99.81,2060,2436,2060,4,0,303,2362,1,2060,0.0,456215,456737,L578_MERG00310_0101_SUPERCONTIG,L578_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,4,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,0,0,1,L578,L578,99.81,2060,2060,2436,4,0,1,2060,303,2362,0.0,456737,456215,L578_MERG00314_0101_SUPERCONTIG,L578_MERG00310_0101_SUPERCONTIG
0,0,Plastobelyta,Pteromalidae,Ormocerinae,0,Aditrochus,Pteromalidae,Ormocerinae,I27434,I21665,1,4,1.07,4.733,-3.663,0.226,5,0.5,5,9,3,0,,G,1,1,1,0,0,1,1,0,0,1,L578,L578,95.61,1914,1922,1977,78,3,1,1910,59,1970,0.0,458039,456193,L578_MERG00319_0101_SUPERCONTIG,L578_MERG00309_0101_SUPERCONTIG
0,0,Tanaostigma,Tanaostigmatidae,,0,Tanaostigmodes,Tanaostigmatidae,,I8171,I23223,1,4,,0.436,,,,2,10,11,1,4,,D,1,1,1,0,0,0,0,1,0,1,L578,L578,100.00,1972,1972,2359,0,0,1,1972,291,2262,0.0,457097,457060,L578_MERG00362_0101_SUPERCONTIG,L578_MERG00363_0101_SUPERCONTIG
0,0,Tanaostigmodes,Tanaostigmatidae,,0,Tanaostigma,Tanaostigmatidae,,I23223,I8171,1,4,0.436,,,,2,,1,4,10,11,,C,1,1,1,0,0,0,0,1,0,1,L578,L578,100.00,1972,2359,1972,0,0,291,2262,1,1972,0.0,457060,457097,L578_MERG00363_0101_SUPERCONTIG,L578_MERG00362_0101_SUPERCONTIG
0,0,Idarnotorymus,Torymidae,Erimerinae,0,Adontomerus,Torymidae,Erimerinae,I28994,I29034,2,4,.566,2.70,-2.134,0.21,6,6,2,9,6,1,8.944,G,1,1,1,0,1,0,0,0,0,1,L578,L578,95.97,1661,1695,2435,67,0,1,1661,218,1878,0.0,457527,456197,L578_MERG00376_0101_SUPERCONTIG,L578_MERG00375_0101_SUPERCONTIG
0,0,Psilocharis,Eucharitidae,Eucharitinae,0,Pseudometagea,Eucharitidae,Eucharitinae,I12648,I21631,0,2,,0.509,,,,0.5,3,6,0,2,,H,1,1,0,0,0,0,0,0,0,1,L579,L579,97.40,77,1194,1507,2,0,1118,1194,1073,997,6.00E-32,457901,457732,L579_MERG00102_0101_SUPERCONTIG,L579_MERG00101_0101_SUPERCONTIG
0,0,Australosema,Eucharitidae,Oraseminae,0,Colocharis,Eucharitidae,Eucharitinae,I12626,I12647,2,4,,,,,,,1,8,3,5,,D,1,1,1,1,0,0,0,0,0,1,L579,L579,96.65,537,532,1778,13,1,1,532,696,1232,0.0,456610,457012,L579_MERG00106_0101_SUPERCONTIG,L579_MERG00097_0101_SUPERCONTIG
0,0,Aiolomorphus,Eurytomidae,Eurytominae,0,Tetramesa,Eurytomidae,Eurytominae,I21923,I21916,1,4,3.0,0.672,2.328,0.224,1,1,0,11,0,4,0.0,G,1,1,0,0,1,0,0,0,1,1,L579,L579,97.29,995,1095,1110,23,3,1,992,117,1110,0.0,456209,456675,L579_MERG00161_0101_SUPERCONTIG,L579_MERG00169_0101_SUPERCONTIG
0,0,Eurytoma,Eurytomidae,Eurytominae,0,Masneroma,Eurytomidae,Eurytominae,I8160,I24015,1,3,,4.32,,,,3,10,0,4,5,,A,1,1,1,0,0,0,0,0,0,1,L579,L579,95.30,979,1066,1022,42,2,92,1066,1,979,0.0,456255,457696,L579_MERG00165_0101_SUPERCONTIG,L579_MERG00166_0101_SUPERCONTIG
0,0,Masneroma,Eurytomidae,Eurytominae,0,Eurytoma,Eurytomidae,Eurytominae,I24015,I8160,1,3,4.32,,,,3,,4,5,10,0,,G,1,1,1,0,0,0,0,0,0,1,L579,L579,95.30,979,1022,1066,42,2,1,979,92,1066,0.0,457696,456255,L579_MERG00166_0101_SUPERCONTIG,L579_MERG00165_0101_SUPERCONTIG
0,0,Tetramesa,Eurytomidae,Eurytominae,0,Aiolomorphus,Eurytomidae,Eurytominae,I21916,I21923,1,4,0.672,3.0,-2.328,0.224,1,1,0,4,0,11,0.0,A,1,1,0,0,1,0,0,0,1,1,L579,L579,97.29,995,1110,1095,23,3,117,1110,1,992,0.0,456675,456209,L579_MERG00169_0101_SUPERCONTIG,L579_MERG00161_0101_SUPERCONTIG
0,0,Burksilampus,Perilampidae,Perilampinae,0,Steffanolampus,Perilampidae,Perilampinae,I16362,I16359,1,3,,,,,,,5,9,5,6,,G,1,1,1,0,0,0,0,0,0,1,L579,L579,95.54,1077,1079,1609,41,6,1,1073,80,1153,0.0,456773,458006,L579_MERG00214_0101_SUPERCONTIG,L579_MERG00221_0101_SUPERCONTIG
0,0,Perilampus,Perilampidae,Perilampinae,0,Steffanolampus,Perilampidae,Perilampinae,I12630,I16359,1,3,,,,,,,2,0,5,6,,G,1,1,1,0,0,0,0,0,0,1,L579,L579,95.44,1578,1736,1609,70,2,1,1577,33,1609,0.0,456225,458006,L579_MERG00220_0101_SUPERCONTIG,L579_MERG00221_0101_SUPERCONTIG
0,0,Steffanolampus,Perilampidae,Perilampinae,0,Perilampus,Perilampidae,Perilampinae,I16359,I12630,1,3,,,,,,,5,6,2,0,,A,1,1,1,0,0,0,0,0,0,1,L579,L579,95.44,1579,1609,1736,68,4,33,1609,1,1577,0.0,458006,456225,L579_MERG00221_0101_SUPERCONTIG,L579_MERG00220_0101_SUPERCONTIG
2,1,Archaeoteleia,Scelionidae,,1,nr Bofuria,Pteromalidae,Colotrechninae,I24043,I24041,3,7,0.778,1.03,-0.252,0.755,3,3,6,9,6,7,12.0,D,1,1,1,1,1,0,0,1,1,1,L579,L579,100.00,281,281,1071,0,0,1,281,464,744,3.00E-149,673845,"",L579_MERG00419_0101_SUPERCONTIG,L579_MERG00264_0101_SUPERCONTIG
0,0,Acerophagus,Encyrtidae,Encyrtinae,0,Mayridia,Encyrtidae,Encyrtinae,I23990,I23988,2,5,0.0968,0.516,-0.419,0.188,3,3,2,4,2,2,4.0,D,1,1,1,0,1,0,0,0,1,1,L57,L57,99.87,799,799,892,1,0,1,799,78,876,0.0,456140,457185,L57_MERG00076_0101_SUPERCONTIG,L57_MERG00081_0101_SUPERCONTIG
0,0,Mayridia,Encyrtidae,Encyrtinae,0,Acerophagus,Encyrtidae,Encyrtinae,I23988,I23990,2,5,0.516,0.0968,0.419,0.188,3,3,2,2,2,4,4.0,C,1,1,1,0,1,0,0,0,1,1,L57,L57,99.87,799,892,799,1,0,78,876,1,799,0.0,457185,456140,L57_MERG00081_0101_SUPERCONTIG,L57_MERG00076_0101_SUPERCONTIG
0,0,Myiocnema,Eriaporidae,Euryischinae,0,Euryischia,Eriaporidae,Euryischinae,I29029,I23222,0,3,1.79,0.182,1.608,0.102,6,2,5,8,1,3,,G,1,1,0,0,0,0,1,0,0,1,L57,L57,95.51,356,442,1237,16,0,47,402,507,862,3.00E-164,457327,457328,L57_MERG00094_0101_SUPERCONTIG,L57_MERG00092_0101_SUPERCONTIG
0,0,Colocharis,Eucharitidae,Eucharitinae,0,Kapala,Eucharitidae,Eucharitinae,I12647,I12623,1,3,,,,,,,3,5,1,5,,A,1,1,1,0,0,0,0,0,0,1,L57,L57,96.50,999,1008,1038,32,1,13,1008,1,999,0.0,457012,456824,L57_MERG00097_0101_SUPERCONTIG,L57_MERG00099_0101_SUPERCONTIG
0,0,Kapala,Eucharitidae,Eucharitinae,0,Colocharis,Eucharitidae,Eucharitinae,I12623,I12647,1,3,,,,,,,1,5,3,5,,G,1,1,1,0,0,0,0,0,0,1,L57,L57,96.50,999,1038,1008,32,1,1,999,13,1008,0.0,456824,457012,L57_MERG00099_0101_SUPERCONTIG,L57_MERG00097_0101_SUPERCONTIG
0,0,Australosema,Eucharitidae,Oraseminae,0,Timioderus,Eucharitidae,Oraseminae,I12626,I9733,0,2,,,,,,,1,8,11,6,,G,1,1,0,0,0,0,0,0,0,1,L57,L57,95.71,163,234,336,6,1,72,234,83,244,1.00E-71,456610,457903,L57_MERG00106_0101_SUPERCONTIG,L57_MERG00109_0101_SUPERCONTIG
2,1,Bortesia,Megastigmidae,,1,Macrorileya,Eurytomidae,Eurytominae,I26456,I26408,3,6,2.30,5.24,-2.94,0.439,4,4,6,11,2,11,8.944,D,1,1,1,1,1,0,0,1,0,1,L57,L57,100.00,332,332,1221,0,0,1,332,360,691,1.00E-177,456715,456375,L57_MERG00182_0101_SUPERCONTIG,L57_MERG00160_0101_SUPERCONTIG
0,0,Perilampus,Perilampidae,Perilampinae,0,Steffanolampus,Perilampidae,Perilampinae,I12630,I16359,0,2,,,,,,,2,0,5,6,,A,1,1,0,0,0,0,0,0,0,1,L57,L57,95.83,792,943,853,29,2,155,943,1,791,0.0,456225,458006,L57_MERG00220_0101_SUPERCONTIG,L57_MERG00221_0101_SUPERCONTIG
0,0,Steffanolampus,Perilampidae,Perilampinae,0,Perilampus,Perilampidae,Perilampinae,I16359,I12630,0,2,,,,,,,5,6,2,0,,G,1,1,0,0,0,0,0,0,0,1,L57,L57,95.83,792,853,943,29,2,1,791,155,943,0.0,458006,456225,L57_MERG00221_0101_SUPERCONTIG,L57_MERG00220_0101_SUPERCONTIG
