contamination,query_genus,target_genus,query_seq,I# query,target_seq,I# target,%similarity,length of match (bp),mismatch,gapopen, qstart ,qend ,qlength,tstart ,tend ,tlength,evalue,note
,Cratocentrus,Acanthochalcis,L568_MERG00061_0101_SUPERCONTIG,I23233,L568_MERG00055_0101_SUPERCONTIG,I23977,97.81,366,8,0,421,786,972,297,662,942,0.0,99.634
,nr Bofuria,Colotrechnus,L568_MERG00264_0101_SUPERCONTIG,I24041,L568_MERG00266_0101_SUPERCONTIG,I21681,100.00,60,0,0,1,60,858,801,742,1338,4.00E-26,99.94
,Colotrechnus,nr Bofuria,L568_MERG00266_0101_SUPERCONTIG,I21681,L568_MERG00264_0101_SUPERCONTIG,I24041,100.00,60,0,0,742,801,1338,60,1,858,7.00E-26,99.94
,Netomocera,Cyrtogaster,L568_MERG00273_0101_SUPERCONTIG,I23217,L568_MERG00344_0101_SUPERCONTIG,I21918,97.30,74,2,0,168,241,1144,1,74,1028,2.00E-30,99.926
,Aeschylia,Brachyscelidiphaga,L568_MERG00310_0101_SUPERCONTIG,I26443,L568_MERG00314_0101_SUPERCONTIG,I27454,97.82,827,18,0,162,988,1066,1,827,827,0.0,99.173
,Brachyscelidiphaga,Aeschylia,L568_MERG00314_0101_SUPERCONTIG,I27454,L568_MERG00310_0101_SUPERCONTIG,I26443,97.82,827,18,0,1,827,827,162,988,1066,0.0,99.173
,Homoporus,Pteromalus,L568_MERG00336_0101_SUPERCONTIG,I21919,L568_MERG00342_0101_SUPERCONTIG,I23232,95.62,274,12,0,25,298,1151,4,277,1135,7.00E-125,99.726
,Pteromalus,Homoporus,L568_MERG00342_0101_SUPERCONTIG,I23232,L568_MERG00336_0101_SUPERCONTIG,I21919,95.62,274,12,0,4,277,1135,25,298,1151,6.00E-125,99.726
,Diaziella,Pteromalus,L568_MERG00349_0101_SUPERCONTIG,I21641,L568_MERG00342_0101_SUPERCONTIG,I23232,98.46,65,1,0,1,65,1097,207,271,1135,4.00E-27,99.935
,Colocharis,Kapala,L569_MERG00097_0101_SUPERCONTIG,I12647,L569_MERG00099_0101_SUPERCONTIG,I12623,95.02,943,31,8,2,944,1073,39,965,965,0.0,99.057
,Kapala,Colocharis,L569_MERG00099_0101_SUPERCONTIG,I12623,L569_MERG00097_0101_SUPERCONTIG,I12647,95.02,943,31,8,39,965,965,2,944,1073,0.0,99.057
,Lanthanomyia,Ormocerus,L569_MERG00259_0101_SUPERCONTIG,I24040,L569_MERG00318_0101_SUPERCONTIG,I24033,95.41,196,9,0,289,484,751,275,470,727,9.00E-87,99.804
,Neapterolelaps,Keirana,L569_MERG00272_0101_SUPERCONTIG,I24023,L569_MERG00299_0101_SUPERCONTIG,I27453,95.45,198,9,0,253,450,711,284,481,670,7.00E-88,99.802
,Aeschylia,Brachyscelidiphaga,L569_MERG00310_0101_SUPERCONTIG,I26443,L569_MERG00314_0101_SUPERCONTIG,I27454,97.94,678,13,1,1,677,800,64,741,741,0.0,99.322
,Brachyscelidiphaga,Aeschylia,L569_MERG00314_0101_SUPERCONTIG,I27454,L569_MERG00310_0101_SUPERCONTIG,I26443,97.94,678,13,1,64,741,741,1,677,800,0.0,99.322
,Sycoscapter,Dibrachys,L569_MERG00352_0101_SUPERCONTIG,I21697,L569_MERG00332_0101_SUPERCONTIG,I21922,95.54,112,5,0,1,112,985,61,172,1337,1.00E-46,99.888
,Tanaostigma,Tanaostigmodes,L569_MERG00362_0101_SUPERCONTIG,I8171,L569_MERG00363_0101_SUPERCONTIG,I23223,99.88,832,1,0,34,865,865,1,832,926,0.0,99.168
,Tanaostigmodes,Tanaostigma,L569_MERG00363_0101_SUPERCONTIG,I23223,L569_MERG00362_0101_SUPERCONTIG,I8171,99.88,832,1,0,1,832,926,34,865,865,0.0,99.168
,Krombeinius,Perilampus,L56_MERG00222_0101_SUPERCONTIG,I24018,L56_MERG00220_0101_SUPERCONTIG,I12630,97.33,75,2,0,39,113,879,1256,1330,1330,5.00E-31,99.925
,Sympiesis,Pnigalio,L570_MERG00128_0101_SUPERCONTIG,I21679,L570_MERG00127_0101_SUPERCONTIG,I21932,95.34,236,11,0,274,509,960,243,478,696,1.00E-105,99.764
,Aeschylia,Brachyscelidiphaga,L570_MERG00310_0101_SUPERCONTIG,I26443,L570_MERG00314_0101_SUPERCONTIG,I27454,96.89,547,16,1,110,655,856,1,547,547,0.0,99.453
,Brachyscelidiphaga,Aeschylia,L570_MERG00314_0101_SUPERCONTIG,I27454,L570_MERG00310_0101_SUPERCONTIG,I26443,96.89,547,16,1,1,547,547,110,655,856,0.0,99.453
,Dibrachys,Habritys,L570_MERG00332_0101_SUPERCONTIG,I21922,L570_MERG00334_0101_SUPERCONTIG,I21959,97.25,218,6,0,991,1208,1297,903,1120,1131,9.00E-104,99.782
,Diconocara,Cyrtogaster,L570_MERG00333_0101_SUPERCONTIG,I28989,L570_MERG00344_0101_SUPERCONTIG,I21918,97.73,88,2,0,590,677,677,944,1031,1104,2.00E-38,99.912
,Coruna,Homoporus,L570_MERG00345_0101_SUPERCONTIG,I21952,L570_MERG00336_0101_SUPERCONTIG,I21919,96.59,88,3,0,1009,1096,1186,963,1050,1050,2.00E-36,99.912
,Colocharis,Kapala,L571_MERG00097_0101_SUPERCONTIG,I12647,L571_MERG00099_0101_SUPERCONTIG,I12623,96.09,742,27,1,1,740,984,43,784,990,0.0,99.258
,Colocharis,Kapala,L571_MERG00097_0101_SUPERCONTIG,I12647,L571_MERG00099_0101_SUPERCONTIG,I12623,100.00,77,0,0,908,984,984,601,677,990,2.00E-35,99.923
,Colocharis,Kapala,L571_MERG00097_0101_SUPERCONTIG,I12647,L571_MERG00099_0101_SUPERCONTIG,I12623,97.40,77,2,0,494,570,984,914,990,990,3.00E-32,99.923
,Kapala,Colocharis,L571_MERG00099_0101_SUPERCONTIG,I12623,L571_MERG00097_0101_SUPERCONTIG,I12647,96.09,742,27,1,43,784,990,1,740,984,0.0,99.258
,Kapala,Colocharis,L571_MERG00099_0101_SUPERCONTIG,I12623,L571_MERG00097_0101_SUPERCONTIG,I12647,100.00,77,0,0,601,677,990,908,984,984,2.00E-35,99.923
,Kapala,Colocharis,L571_MERG00099_0101_SUPERCONTIG,I12623,L571_MERG00097_0101_SUPERCONTIG,I12647,97.40,77,2,0,914,990,990,494,570,984,3.00E-32,99.923
,Pseudometagea,Colocharis,L571_MERG00101_0101_SUPERCONTIG,I21631,L571_MERG00097_0101_SUPERCONTIG,I12647,98.70,77,1,0,525,601,842,908,984,984,6.00E-34,99.923
,Aeschylia,Brachyscelidiphaga,L571_MERG00310_0101_SUPERCONTIG,I26443,L571_MERG00314_0101_SUPERCONTIG,I27454,99.39,491,3,0,1,491,607,22,512,512,0.0,99.509
,Brachyscelidiphaga,Aeschylia,L571_MERG00314_0101_SUPERCONTIG,I27454,L571_MERG00310_0101_SUPERCONTIG,I26443,99.39,491,3,0,22,512,512,1,491,607,0.0,99.509
,Protanaostigma,Tanaostigmodes,L571_MERG00361_0101_SUPERCONTIG,I23220,L571_MERG00363_0101_SUPERCONTIG,I23223,95.38,65,3,0,692,756,756,822,886,1026,6.00E-24,99.935
,Tanaostigma,Tanaostigmodes,L571_MERG00362_0101_SUPERCONTIG,I8171,L571_MERG00363_0101_SUPERCONTIG,I23223,99.73,373,1,0,1,373,373,262,634,1026,0.0,99.627
,Tanaostigmodes,Tanaostigma,L571_MERG00363_0101_SUPERCONTIG,I23223,L571_MERG00362_0101_SUPERCONTIG,I8171,99.73,373,1,0,262,634,1026,1,373,373,0.0,99.627
,Ufens,Polistomorpha,L571_MERG00398_0101_SUPERCONTIG,I27392,L571_MERG00178_0101_SUPERCONTIG,I29055,95.56,135,6,0,271,405,718,116,250,552,7.00E-58,99.865
,Psilochalcis,Lasiochalcidia,L572_MERG00070_0101_SUPERCONTIG,I23982,L572_MERG00071_0101_SUPERCONTIG,I23980,95.22,586,28,0,49,634,697,36,621,621,0.0,99.414
,Lasiochalcidia,Psilochalcis,L572_MERG00071_0101_SUPERCONTIG,I23980,L572_MERG00070_0101_SUPERCONTIG,I23982,95.22,586,28,0,36,621,621,49,634,697,0.0,99.414
,Neochrysocharis,Chrysocharis,L572_MERG00113_0101_SUPERCONTIG,I27408,L572_MERG00112_0101_SUPERCONTIG,I23227,95.20,333,16,0,6,338,338,366,698,906,1.00E-151,99.667
,Perilampus,Steffanolampus,L572_MERG00220_0101_SUPERCONTIG,I12630,L572_MERG00221_0101_SUPERCONTIG,I16359,95.18,539,24,1,440,978,1095,23,559,673,0.0,99.461
,Steffanolampus,Perilampus,L572_MERG00221_0101_SUPERCONTIG,I16359,L572_MERG00220_0101_SUPERCONTIG,I12630,95.18,539,24,1,23,559,673,440,978,1095,0.0,99.461
,Aeschylia,Brachyscelidiphaga,L572_MERG00310_0101_SUPERCONTIG,I26443,L572_MERG00314_0101_SUPERCONTIG,I27454,99.48,776,4,0,83,858,1230,1,776,776,0.0,99.224
,Brachyscelidiphaga,Aeschylia,L572_MERG00314_0101_SUPERCONTIG,I27454,L572_MERG00310_0101_SUPERCONTIG,I26443,99.48,776,4,0,1,776,776,83,858,1230,0.0,99.224
,Colocharis,Kapala,L573_MERG00097_0101_SUPERCONTIG,I12647,L573_MERG00099_0101_SUPERCONTIG,I12623,96.58,1434,44,5,4,1432,1507,179,1612,1612,0.0,98.566
,Kapala,Colocharis,L573_MERG00099_0101_SUPERCONTIG,I12623,L573_MERG00097_0101_SUPERCONTIG,I12647,96.58,1434,44,5,179,1612,1612,4,1432,1507,0.0,98.566
,Lambdobregma,Ischiodasys,L573_MERG00154_0101_SUPERCONTIG,I29038,L573_MERG00200_0101_SUPERCONTIG,I26386,100.00,258,0,0,1,258,258,329,586,830,1.00E-136,99.742
,Arescon,Notanisus,L573_MERG00191_0101_SUPERCONTIG,I29018,L573_MERG00251_0101_SUPERCONTIG,I29011,100.00,283,0,0,1,283,283,308,590,740,1.00E-150,99.717
,Aeschylia,Brachyscelidiphaga,L573_MERG00310_0101_SUPERCONTIG,I26443,L573_MERG00314_0101_SUPERCONTIG,I27454,99.34,755,5,0,118,872,1043,1,755,755,0.0,99.245
,Brachyscelidiphaga,Aeschylia,L573_MERG00314_0101_SUPERCONTIG,I27454,L573_MERG00310_0101_SUPERCONTIG,I26443,99.34,755,5,0,1,755,755,118,872,1043,0.0,99.245
,Tanaostigma,Tanaostigmodes,L573_MERG00362_0101_SUPERCONTIG,I8171,L573_MERG00363_0101_SUPERCONTIG,I23223,99.85,684,1,0,1,684,684,279,962,1050,0.0,99.316
,Tanaostigmodes,Tanaostigma,L573_MERG00363_0101_SUPERCONTIG,I23223,L573_MERG00362_0101_SUPERCONTIG,I8171,99.85,684,1,0,279,962,1050,1,684,684,0.0,99.316
,Leiosema,Australosema,L574_MERG00107_0101_SUPERCONTIG,I16357,L574_MERG00106_0101_SUPERCONTIG,I12626,97.98,198,4,0,1,198,198,475,672,1133,9.00E-97,99.802
,Masneroma,Eurytoma,L574_MERG00166_0101_SUPERCONTIG,I24015,L574_MERG00165_0101_SUPERCONTIG,I8160,95.59,544,18,2,12,550,583,221,763,763,0.0,99.456
,Aeschylia,Brachyscelidiphaga,L574_MERG00310_0101_SUPERCONTIG,I26443,L574_MERG00314_0101_SUPERCONTIG,I27454,98.87,797,9,0,195,991,1369,1,797,797,0.0,99.203
,Brachyscelidiphaga,Aeschylia,L574_MERG00314_0101_SUPERCONTIG,I27454,L574_MERG00310_0101_SUPERCONTIG,I26443,98.87,797,9,0,1,797,797,195,991,1369,0.0,99.203
,Tanaostigma,Tanaostigmodes,L574_MERG00362_0101_SUPERCONTIG,I8171,L574_MERG00363_0101_SUPERCONTIG,I23223,99.66,592,2,0,1,592,592,225,816,1116,0.0,99.408
,Colocharis,Kapala,L575_MERG00097_0101_SUPERCONTIG,I12647,L575_MERG00099_0101_SUPERCONTIG,I12623,95.87,1113,39,6,109,1216,1218,1,1111,1135,0.0,98.887
,Kapala,Colocharis,L575_MERG00099_0101_SUPERCONTIG,I12623,L575_MERG00097_0101_SUPERCONTIG,I12647,95.87,1113,39,6,1,1111,1135,109,1216,1218,0.0,98.887
,Eurytoma,Masneroma,L575_MERG00165_0101_SUPERCONTIG,I8160,L575_MERG00166_0101_SUPERCONTIG,I24015,95.57,564,19,2,15,577,577,1,559,949,0.0,99.436
,Aeschylia,Brachyscelidiphaga,L575_MERG00310_0101_SUPERCONTIG,I26443,L575_MERG00314_0101_SUPERCONTIG,I27454,98.54,893,13,0,351,1243,1317,1,893,893,0.0,99.107
,Brachyscelidiphaga,Aeschylia,L575_MERG00314_0101_SUPERCONTIG,I27454,L575_MERG00310_0101_SUPERCONTIG,I26443,98.54,893,13,0,1,893,893,351,1243,1317,0.0,99.107
,Pseudidarnes,Poropoea,L576_MERG00010_0101_SUPERCONTIG,I29052,L576_MERG00393_0101_SUPERCONTIG,I29006,100.00,556,0,0,99,654,668,1,556,556,0.0,99.444
,Hockeria,Orasema,L576_MERG00069_0101_SUPERCONTIG,I21678,L576_MERG00108_0101_SUPERCONTIG,I21723,96.44,421,15,0,1,421,422,182,602,891,0.0,99.579
,Acerophagus,Mayridia,L576_MERG00076_0101_SUPERCONTIG,I23990,L576_MERG00081_0101_SUPERCONTIG,I23988,99.36,467,3,0,1,467,467,118,584,628,0.0,99.533
,Hexacladia,Ceballosia,L576_MERG00080_0101_SUPERCONTIG,I23994,L576_MERG00087_0101_SUPERCONTIG,I23992,100.00,325,0,0,1,325,325,1,325,566,7.00E-174,99.675
,Mayridia,Acerophagus,L576_MERG00081_0101_SUPERCONTIG,I23988,L576_MERG00076_0101_SUPERCONTIG,I23990,99.36,467,3,0,118,584,628,1,467,467,0.0,99.533
,Ceballosia,Hexacladia,L576_MERG00087_0101_SUPERCONTIG,I23992,L576_MERG00080_0101_SUPERCONTIG,I23994,100.00,325,0,0,1,325,566,1,325,325,1.00E-173,99.675
,Euryischomyia,Myiocnema,L576_MERG00093_0101_SUPERCONTIG,I21638,L576_MERG00094_0101_SUPERCONTIG,I29029,95.88,364,15,0,1,364,364,86,449,1094,2.00E-170,99.636
,Macrorileya,Bortesia,L576_MERG00160_0101_SUPERCONTIG,I26408,L576_MERG00182_0101_SUPERCONTIG,I26456,99.65,287,1,0,47,333,684,1,287,287,9.00E-151,99.713
,Bortesia,Macrorileya,L576_MERG00182_0101_SUPERCONTIG,I26456,L576_MERG00160_0101_SUPERCONTIG,I26408,99.65,287,1,0,1,287,287,47,333,684,4.00E-151,99.713
,Neapterolelaps,Macromesus,L576_MERG00272_0101_SUPERCONTIG,I24023,L576_MERG00303_0101_SUPERCONTIG,I27403,95.58,249,11,0,65,313,559,109,357,580,5.00E-113,99.751
,Macromesus,Neapterolelaps,L576_MERG00303_0101_SUPERCONTIG,I27403,L576_MERG00272_0101_SUPERCONTIG,I24023,95.58,249,11,0,109,357,580,65,313,559,5.00E-113,99.751
,Aeschylia,Brachyscelidiphaga,L576_MERG00310_0101_SUPERCONTIG,I26443,L576_MERG00314_0101_SUPERCONTIG,I27454,99.20,503,3,1,1,502,623,87,589,589,0.0,99.497
,Brachyscelidiphaga,Aeschylia,L576_MERG00314_0101_SUPERCONTIG,I27454,L576_MERG00310_0101_SUPERCONTIG,I26443,99.20,503,3,1,87,589,589,1,502,623,0.0,99.497
,Tanaostigma,Tanaostigmodes,L576_MERG00362_0101_SUPERCONTIG,I8171,L576_MERG00363_0101_SUPERCONTIG,I23223,100.00,909,0,0,37,945,980,1,909,909,0.0,99.091
,Tanaostigmodes,Tanaostigma,L576_MERG00363_0101_SUPERCONTIG,I23223,L576_MERG00362_0101_SUPERCONTIG,I8171,100.00,909,0,0,1,909,909,37,945,980,0.0,99.091
,Tetracampe,Foersterella,L576_MERG00367_0101_SUPERCONTIG,I21721,L576_MERG00370_0101_SUPERCONTIG,I24048,95.39,152,7,0,682,833,903,652,803,803,1.00E-65,99.848
,Foersterella,Tetracampe,L576_MERG00370_0101_SUPERCONTIG,I24048,L576_MERG00367_0101_SUPERCONTIG,I21721,95.39,152,7,0,652,803,803,682,833,903,1.00E-65,99.848
,Poropoea,Pseudidarnes,L576_MERG00393_0101_SUPERCONTIG,I29006,L576_MERG00010_0101_SUPERCONTIG,I29052,100.00,556,0,0,1,556,556,99,654,668,0.0,99.444
,Colocharis,Kapala,L577_MERG00097_0101_SUPERCONTIG,I12647,L577_MERG00099_0101_SUPERCONTIG,I12623,95.38,865,37,1,111,975,1085,3,864,864,0.0,99.135
,Kapala,Colocharis,L577_MERG00099_0101_SUPERCONTIG,I12623,L577_MERG00097_0101_SUPERCONTIG,I12647,95.38,865,37,1,3,864,864,111,975,1085,0.0,99.135
,Anagrus,Rotoita,L577_MERG00190_0101_SUPERCONTIG,I27384,L577_MERG00354_0101_SUPERCONTIG,I27368,100.00,371,0,0,1,371,371,207,577,729,0.0,99.629
,Burksilampus,Steffanolampus,L577_MERG00214_0101_SUPERCONTIG,I16362,L577_MERG00221_0101_SUPERCONTIG,I16359,97.38,191,5,0,101,291,291,450,640,778,4.00E-91,99.809
,Aeschylia,Brachyscelidiphaga,L577_MERG00310_0101_SUPERCONTIG,I26443,L577_MERG00314_0101_SUPERCONTIG,I27454,99.23,648,4,1,98,745,745,1,647,700,0.0,99.352
,Brachyscelidiphaga,Aeschylia,L577_MERG00314_0101_SUPERCONTIG,I27454,L577_MERG00310_0101_SUPERCONTIG,I26443,99.23,648,4,1,1,647,700,98,745,745,0.0,99.352
,Rotoita,Anagrus,L577_MERG00354_0101_SUPERCONTIG,I27368,L577_MERG00190_0101_SUPERCONTIG,I27384,100.00,371,0,0,207,577,729,1,371,371,0.0,99.629
,Signiphora,Micradelus,L577_MERG00358_0101_SUPERCONTIG,I26436,L577_MERG00297_0101_SUPERCONTIG,I26404,100.00,385,0,0,1,385,385,263,647,830,0.0,99.615
,Cales,Prococcophagus,L578_MERG00027_0101_SUPERCONTIG,I28984,L578_MERG00049_0101_SUPERCONTIG,I29000,99.04,415,4,0,1,415,415,1389,1803,1822,0.0,99.585
,Timioderus,Australosema,L578_MERG00109_0101_SUPERCONTIG,I9733,L578_MERG00106_0101_SUPERCONTIG,I12626,95.58,1653,70,3,1,1651,1685,143,1794,2181,0.0,98.347
,Aiolomorphus,Tetramesa,L578_MERG00161_0101_SUPERCONTIG,I21923,L578_MERG00169_0101_SUPERCONTIG,I21916,97.37,2018,51,2,224,2241,2241,1,2016,2139,0.0,97.982
,Eurytoma,Masneroma,L578_MERG00165_0101_SUPERCONTIG,I8160,L578_MERG00166_0101_SUPERCONTIG,I24015,97.18,1913,50,2,1,1909,1910,54,1966,1966,0.0,98.087
,Masneroma,Eurytoma,L578_MERG00166_0101_SUPERCONTIG,I24015,L578_MERG00165_0101_SUPERCONTIG,I8160,97.18,1913,50,2,54,1966,1966,1,1909,1910,0.0,98.087
,Tetramesa,Aiolomorphus,L578_MERG00169_0101_SUPERCONTIG,I21916,L578_MERG00161_0101_SUPERCONTIG,I21923,97.37,2018,51,2,1,2016,2139,224,2241,2241,0.0,97.982
,Australomymar,Ischiodasys,L578_MERG00192_0101_SUPERCONTIG,I26409,L578_MERG00200_0101_SUPERCONTIG,I26386,96.10,77,3,0,44,120,2057,1,77,1790,1.00E-29,99.923
,Ischiodasys,Australomymar,L578_MERG00200_0101_SUPERCONTIG,I26386,L578_MERG00192_0101_SUPERCONTIG,I26409,96.10,77,3,0,1,77,1790,44,120,2057,8.00E-30,99.923
,Burksilampus,Steffanolampus,L578_MERG00214_0101_SUPERCONTIG,I16362,L578_MERG00221_0101_SUPERCONTIG,I16359,95.52,2457,99,9,70,2520,2660,1,2452,2452,0.0,97.543
,Monacon,Steffanolampus,L578_MERG00217_0101_SUPERCONTIG,I12629,L578_MERG00221_0101_SUPERCONTIG,I16359,95.09,2384,114,1,1,2381,2408,69,2452,2452,0.0,97.616
,Perilampus,Steffanolampus,L578_MERG00220_0101_SUPERCONTIG,I12630,L578_MERG00221_0101_SUPERCONTIG,I16359,95.65,2460,98,8,31,2489,2572,1,2452,2452,0.0,97.54
,Steffanolampus,Perilampus,L578_MERG00221_0101_SUPERCONTIG,I16359,L578_MERG00220_0101_SUPERCONTIG,I12630,95.65,2461,96,10,1,2452,2452,31,2489,2572,0.0,97.539
,Solenura,Grooca,L578_MERG00255_0101_SUPERCONTIG,I27397,L578_MERG00248_0101_SUPERCONTIG,I29053,96.11,1826,71,0,1,1826,1885,150,1975,2252,0.0,98.174
,Omphalodipara,Zeala,L578_MERG00268_0101_SUPERCONTIG,I28973,L578_MERG00269_0101_SUPERCONTIG,I27457,97.98,99,2,0,2237,2335,2439,2046,2144,2144,1.00E-43,99.901
,Zeala,Omphalodipara,L578_MERG00269_0101_SUPERCONTIG,I27457,L578_MERG00268_0101_SUPERCONTIG,I28973,97.98,99,2,0,2046,2144,2144,2237,2335,2439,1.00E-43,99.901
,Aditrochus,Plastobelyta,L578_MERG00309_0101_SUPERCONTIG,I21665,L578_MERG00319_0101_SUPERCONTIG,I27434,95.61,1914,78,3,59,1970,1977,1,1910,1922,0.0,98.086
,Aeschylia,Brachyscelidiphaga,L578_MERG00310_0101_SUPERCONTIG,I26443,L578_MERG00314_0101_SUPERCONTIG,I27454,99.81,2060,4,0,303,2362,2436,1,2060,2060,0.0,97.94
,Brachyscelidiphaga,Aeschylia,L578_MERG00314_0101_SUPERCONTIG,I27454,L578_MERG00310_0101_SUPERCONTIG,I26443,99.81,2060,4,0,1,2060,2060,303,2362,2436,0.0,97.94
,Plastobelyta,Aditrochus,L578_MERG00319_0101_SUPERCONTIG,I27434,L578_MERG00309_0101_SUPERCONTIG,I21665,95.61,1914,78,3,1,1910,1922,59,1970,1977,0.0,98.086
,Tanaostigma,Tanaostigmodes,L578_MERG00362_0101_SUPERCONTIG,I8171,L578_MERG00363_0101_SUPERCONTIG,I23223,100.00,1972,0,0,1,1972,1972,291,2262,2359,0.0,98.028
,Tanaostigmodes,Tanaostigma,L578_MERG00363_0101_SUPERCONTIG,I23223,L578_MERG00362_0101_SUPERCONTIG,I8171,100.00,1972,0,0,291,2262,2359,1,1972,1972,0.0,98.028
,Idarnotorymus,Adontomerus,L578_MERG00376_0101_SUPERCONTIG,I28994,L578_MERG00375_0101_SUPERCONTIG,I29034,95.97,1661,67,0,1,1661,1695,218,1878,2435,0.0,98.339
,Psilocharis,Pseudometagea,L579_MERG00102_0101_SUPERCONTIG,I12648,L579_MERG00101_0101_SUPERCONTIG,I21631,97.40,77,2,0,1118,1194,1194,1073,997,1507,6.00E-32,99.923
,Australosema,Colocharis,L579_MERG00106_0101_SUPERCONTIG,I12626,L579_MERG00097_0101_SUPERCONTIG,I12647,96.65,537,13,1,1,532,532,696,1232,1778,0.0,99.463
,Aiolomorphus,Tetramesa,L579_MERG00161_0101_SUPERCONTIG,I21923,L579_MERG00169_0101_SUPERCONTIG,I21916,97.29,995,23,3,1,992,1095,117,1110,1110,0.0,99.005
,Eurytoma,Masneroma,L579_MERG00165_0101_SUPERCONTIG,I8160,L579_MERG00166_0101_SUPERCONTIG,I24015,95.30,979,42,2,92,1066,1066,1,979,1022,0.0,99.021
,Masneroma,Eurytoma,L579_MERG00166_0101_SUPERCONTIG,I24015,L579_MERG00165_0101_SUPERCONTIG,I8160,95.30,979,42,2,1,979,1022,92,1066,1066,0.0,99.021
,Tetramesa,Aiolomorphus,L579_MERG00169_0101_SUPERCONTIG,I21916,L579_MERG00161_0101_SUPERCONTIG,I21923,97.29,995,23,3,117,1110,1110,1,992,1095,0.0,99.005
,Burksilampus,Steffanolampus,L579_MERG00214_0101_SUPERCONTIG,I16362,L579_MERG00221_0101_SUPERCONTIG,I16359,95.54,1077,41,6,1,1073,1079,80,1153,1609,0.0,98.923
,Perilampus,Steffanolampus,L579_MERG00220_0101_SUPERCONTIG,I12630,L579_MERG00221_0101_SUPERCONTIG,I16359,95.44,1578,70,2,1,1577,1736,33,1609,1609,0.0,98.422
,Steffanolampus,Perilampus,L579_MERG00221_0101_SUPERCONTIG,I16359,L579_MERG00220_0101_SUPERCONTIG,I12630,95.44,1579,68,4,33,1609,1609,1,1577,1736,0.0,98.421
,Archaeoteleia,nr Bofuria,L579_MERG00419_0101_SUPERCONTIG,I24043,L579_MERG00264_0101_SUPERCONTIG,I24041,100.00,281,0,0,1,281,281,464,744,1071,3.00E-149,99.719
,Acerophagus,Mayridia,L57_MERG00076_0101_SUPERCONTIG,I23990,L57_MERG00081_0101_SUPERCONTIG,I23988,99.87,799,1,0,1,799,799,78,876,892,0.0,99.201
,Mayridia,Acerophagus,L57_MERG00081_0101_SUPERCONTIG,I23988,L57_MERG00076_0101_SUPERCONTIG,I23990,99.87,799,1,0,78,876,892,1,799,799,0.0,99.201
,Myiocnema,Euryischia,L57_MERG00094_0101_SUPERCONTIG,I29029,L57_MERG00092_0101_SUPERCONTIG,I23222,95.51,356,16,0,47,402,442,507,862,1237,3.00E-164,99.644
,Colocharis,Kapala,L57_MERG00097_0101_SUPERCONTIG,I12647,L57_MERG00099_0101_SUPERCONTIG,I12623,96.50,999,32,1,13,1008,1008,1,999,1038,0.0,99.001
,Kapala,Colocharis,L57_MERG00099_0101_SUPERCONTIG,I12623,L57_MERG00097_0101_SUPERCONTIG,I12647,96.50,999,32,1,1,999,1038,13,1008,1008,0.0,99.001
,Australosema,Timioderus,L57_MERG00106_0101_SUPERCONTIG,I12626,L57_MERG00109_0101_SUPERCONTIG,I9733,95.71,163,6,1,72,234,234,83,244,336,1.00E-71,99.837
,Bortesia,Macrorileya,L57_MERG00182_0101_SUPERCONTIG,I26456,L57_MERG00160_0101_SUPERCONTIG,I26408,100.00,332,0,0,1,332,332,360,691,1221,1.00E-177,99.668
,Perilampus,Steffanolampus,L57_MERG00220_0101_SUPERCONTIG,I12630,L57_MERG00221_0101_SUPERCONTIG,I16359,95.83,792,29,2,155,943,943,1,791,853,0.0,99.208
,Steffanolampus,Perilampus,L57_MERG00221_0101_SUPERCONTIG,I16359,L57_MERG00220_0101_SUPERCONTIG,I12630,95.83,792,29,2,1,791,853,155,943,943,0.0,99.208
,Colotrechnus,Pseudometagea,L57_MERG00266_0101_SUPERCONTIG,I21681,L57_MERG00101_0101_SUPERCONTIG,I21631,99.74,379,1,0,1,379,379,580,958,1416,0.0,99.621
,Micradelus,Paratrichogramma,L57_MERG00297_0101_SUPERCONTIG,I26404,L57_MERG00394_0101_SUPERCONTIG,I26453,100.00,346,0,0,1,346,346,501,846,1242,0.0,99.654
,Ormocerus,Nodisoplata,L57_MERG00318_0101_SUPERCONTIG,I24033,L57_MERG00306_0101_SUPERCONTIG,I21956,97.16,176,5,0,1,176,828,192,367,1244,3.00E-82,99.824
,Plutothrix,Nodisoplata,L57_MERG00341_0101_SUPERCONTIG,I21925,L57_MERG00306_0101_SUPERCONTIG,I21956,96.48,199,7,0,1,199,1176,169,367,1244,2.00E-91,99.801
,Colocharis,Pseudometagea,L580_MERG00097_0101_SUPERCONTIG,I12647,L580_MERG00101_0101_SUPERCONTIG,I21631,98.18,55,1,0,1,55,1406,669,615,1386,3.00E-21,99.945
,Kapala,Colocharis,L580_MERG00099_0101_SUPERCONTIG,I12623,L580_MERG00097_0101_SUPERCONTIG,I12647,97.35,717,19,0,1,717,883,690,1406,1406,0.0,99.283
,Kapala,Colocharis,L580_MERG00099_0101_SUPERCONTIG,I12623,L580_MERG00097_0101_SUPERCONTIG,I12647,98.18,55,1,0,19,73,883,55,1,1406,2.00E-21,99.945
,Pseudometagea,Colocharis,L580_MERG00101_0101_SUPERCONTIG,I21631,L580_MERG00097_0101_SUPERCONTIG,I12647,98.18,55,1,0,615,669,1386,55,1,1406,3.00E-21,99.945
