contamination,query_genus,target_genus,query_seq,I# query,target_seq,I# target,%similarity,length of match (bp),mismatch,gapopen, qstart ,qend ,qlength,tstart ,tend ,tlength,evalue,note
,Yrka,Amerostenus,L501_MERG00262_0101_SUPERCONTIG,I24045,L501_MERG00263_0101_SUPERCONTIG,I27440,99.50,200,1,0,1,200,201,1,200,200,2.00E-103,99.8
,Amerostenus,Yrka,L501_MERG00263_0101_SUPERCONTIG,I27440,L501_MERG00262_0101_SUPERCONTIG,I24045,99.50,200,1,0,1,200,200,1,200,201,2.00E-103,99.8
,Aeschylia,Brachyscelidiphaga,L501_MERG00310_0101_SUPERCONTIG,I26443,L501_MERG00314_0101_SUPERCONTIG,I27454,100.00,201,0,0,1,201,201,1,201,201,1.00E-105,99.799
,Brachyscelidiphaga,Aeschylia,L501_MERG00314_0101_SUPERCONTIG,I27454,L501_MERG00310_0101_SUPERCONTIG,I26443,100.00,201,0,0,1,201,201,1,201,201,1.00E-105,99.799
,Ogloblinisca,Plutothrix,L501_MERG00338_0101_SUPERCONTIG,I8168,L501_MERG00341_0101_SUPERCONTIG,I21925,99.50,199,1,0,1,199,201,1,199,201,6.00E-103,99.801
,Plutothrix,Ogloblinisca,L501_MERG00341_0101_SUPERCONTIG,I21925,L501_MERG00338_0101_SUPERCONTIG,I8168,99.50,199,1,0,1,199,201,1,199,201,6.00E-103,99.801
,Tanaostigma,Tanaostigmodes,L501_MERG00362_0101_SUPERCONTIG,I8171,L501_MERG00363_0101_SUPERCONTIG,I23223,100.00,201,0,0,1,201,201,1,201,201,1.00E-105,99.799
,Tanaostigmodes,Tanaostigma,L501_MERG00363_0101_SUPERCONTIG,I23223,L501_MERG00362_0101_SUPERCONTIG,I8171,100.00,201,0,0,1,201,201,1,201,201,1.00E-105,99.799
,Idarnotorymus,Lambdobregma,L501_MERG00376_0101_SUPERCONTIG,I28994,L501_MERG00154_0101_SUPERCONTIG,I29038,99.40,168,1,0,1,168,168,34,201,201,9.00E-86,99.832
,Odopoia,Torymus,L501_MERG00384_0101_SUPERCONTIG,I28991,L501_MERG00387_0101,I5045,100.00,195,0,0,1,195,201,1,195,201,2.00E-102,99.805
,Nasonia,Trichomalopsis,L502_MERG00337_0101,I5103,L502_MERG00343_0101,I5110,99.23,261,2,0,1,261,267,1,261,267,2.00E-135,99.739
,Trichomalopsis,Nasonia,L502_MERG00343_0101,I5110,L502_MERG00337_0101,I5103,99.23,261,2,0,1,261,267,1,261,267,2.00E-135,99.739
,Grooca,Solenura,L502_MERG00248_0101_SUPERCONTIG,I29053,L502_MERG00255_0101_SUPERCONTIG,I27397,99.25,267,2,0,1,267,267,1,267,267,8.00E-139,99.733
,Solenura,Grooca,L502_MERG00255_0101_SUPERCONTIG,I27397,L502_MERG00248_0101_SUPERCONTIG,I29053,99.25,267,2,0,1,267,267,1,267,267,8.00E-139,99.733
,nr Bofuria,Archaeoteleia,L502_MERG00264_0101_SUPERCONTIG,I24041,L502_MERG00419_0101_SUPERCONTIG,I24043,100.00,267,0,0,1,267,267,1,267,267,4.00E-142,99.733
,Aeschylia,Brachyscelidiphaga,L502_MERG00310_0101_SUPERCONTIG,I26443,L502_MERG00314_0101_SUPERCONTIG,I27454,99.63,267,1,0,1,267,267,1,267,267,2.00E-140,99.733
,Brachyscelidiphaga,Aeschylia,L502_MERG00314_0101_SUPERCONTIG,I27454,L502_MERG00310_0101_SUPERCONTIG,I26443,99.63,267,1,0,1,267,267,1,267,267,2.00E-140,99.733
,Archaeoteleia,nr Bofuria,L502_MERG00419_0101_SUPERCONTIG,I24043,L502_MERG00264_0101_SUPERCONTIG,I24041,100.00,267,0,0,1,267,267,1,267,267,4.00E-142,99.733
,Sycophila,Tetramesa,L503_MERG00167_0101,I5019,L503_MERG00169_0101_SUPERCONTIG,I21916,100.00,156,0,0,1,156,159,1,156,159,6.00E-81,99.844
,Megastigmus,Bootanomyia,L503_MERG00183_0101,I5300,L503_MERG00181_0101,I26440,99.36,156,1,0,1,156,159,1,156,159,3.00E-79,99.844
,Conura,Melanosmicra,L503_MERG00060_0101,I21694,L503_MERG00062_0101_SUPERCONTIG,I21662,99.37,159,1,0,1,159,159,1,159,159,6.00E-81,99.841
,Bootanomyia,Neomegastigmus,L503_MERG00181_0101,I26440,L503_MERG00186_0101_SUPERCONTIG,I26464,99.37,159,1,0,1,159,159,1,159,159,6.00E-81,99.841
,Acanthochalcis,Cratocentrus,L503_MERG00055_0101_SUPERCONTIG,I23977,L503_MERG00061_0101_SUPERCONTIG,I23233,99.37,159,1,0,1,159,159,1,159,159,6.00E-81,99.841
,Cratocentrus,Acanthochalcis,L503_MERG00061_0101_SUPERCONTIG,I23233,L503_MERG00055_0101_SUPERCONTIG,I23977,99.37,159,1,0,1,159,159,1,159,159,6.00E-81,99.841
,Melanosmicra,Conura,L503_MERG00062_0101_SUPERCONTIG,I21662,L503_MERG00060_0101,I21694,99.37,159,1,0,1,159,159,1,159,159,6.00E-81,99.841
,Masneroma,Tetramesa,L503_MERG00166_0101_SUPERCONTIG,I24015,L503_MERG00169_0101_SUPERCONTIG,I21916,99.37,159,1,0,1,159,159,1,159,159,6.00E-81,99.841
,Systole,Tetramesa,L503_MERG00168_0101_SUPERCONTIG,I21924,L503_MERG00169_0101_SUPERCONTIG,I21916,99.37,159,1,0,1,159,159,1,159,159,6.00E-81,99.841
,Tetramesa,Rileya,L503_MERG00169_0101_SUPERCONTIG,I21916,L503_MERG00175_0101_SUPERCONTIG,I26424,99.37,159,1,0,1,159,159,1,159,159,6.00E-81,99.841
,Neomegastigmus,Bootanomyia,L503_MERG00186_0101_SUPERCONTIG,I26464,L503_MERG00181_0101,I26440,99.37,159,1,0,1,159,159,1,159,159,6.00E-81,99.841
,Cerocephala,Neocalosoter,L503_MERG00236_0101_SUPERCONTIG,I27442,L503_MERG00237_0101_SUPERCONTIG,I26458,99.37,159,1,0,1,159,159,1,159,159,6.00E-81,99.841
,Neocalosoter,Cerocephala,L503_MERG00237_0101_SUPERCONTIG,I26458,L503_MERG00236_0101_SUPERCONTIG,I27442,99.37,159,1,0,1,159,159,1,159,159,6.00E-81,99.841
,Aeschylia,Brachyscelidiphaga,L503_MERG00310_0101_SUPERCONTIG,I26443,L503_MERG00314_0101_SUPERCONTIG,I27454,100.00,159,0,0,1,159,159,1,159,159,1.00E-82,99.841
,Brachyscelidiphaga,Aeschylia,L503_MERG00314_0101_SUPERCONTIG,I27454,L503_MERG00310_0101_SUPERCONTIG,I26443,100.00,159,0,0,1,159,159,1,159,159,1.00E-82,99.841
,Elasmus,Sympiesis,L504_MERG00122_0101,I5014,L504_MERG00128_0101_SUPERCONTIG,I21679,100.00,126,0,0,1,126,132,1,126,132,2.00E-64,99.874
,Leucospis,Polistomorpha,L504_MERG00176_0101,I5022,L504_MERG00178_0101_SUPERCONTIG,I29055,99.21,126,1,0,1,126,132,1,126,132,1.00E-62,99.874
,Bootanomyia,Megastigmus,L504_MERG00180_0101,I5043,L504_MERG00185_0101_SUPERCONTIG,I23231,100.00,126,0,0,1,126,132,1,126,132,2.00E-64,99.874
,Bootanomyia,Megastigmus,L504_MERG00180_0101,I5043,L504_MERG00184_0101_SUPERCONTIG,I24050,100.00,126,0,0,1,126,132,1,126,132,2.00E-64,99.874
,Theocolax,Neocalosoter,L504_MERG00238_0101,I5041,L504_MERG00237_0101_SUPERCONTIG,I26458,99.21,126,1,0,1,126,132,1,126,132,1.00E-62,99.874
,Bootanomyia,Megastigmus,L504_MERG00181_0101,I26440,L504_MERG00185_0101_SUPERCONTIG,I23231,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Neomegastigmus,Megastigmus,L504_MERG00186_0101,I26464,L504_MERG00185_0101_SUPERCONTIG,I23231,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Neomegastigmus,Megastigmus,L504_MERG00186_0101,I26464,L504_MERG00184_0101_SUPERCONTIG,I24050,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Polynema,Acmopolynema,L504_MERG00205_0101,I26434,L504_MERG00187_0101_SUPERCONTIG,I29028,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Burksilampus,Steffanolampus,L504_MERG00214_0101,I16362,L504_MERG00221_0101_SUPERCONTIG,I16359,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Burksilampus,Perilampus,L504_MERG00214_0101,I16362,L504_MERG00219_0101_SUPERCONTIG,I16360,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Cameronella,nr Bofuria,L504_MERG00265_0101,I29057,L504_MERG00264_0101_SUPERCONTIG,I24041,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Microdontomerus,Torymoides,L504_MERG00377_0101,I29033,L504_MERG00386_0101_SUPERCONTIG,I26413,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Coccophagoides,Pteroptrix,L504_MERG00032_0101_SUPERCONTIG,I21953,L504_MERG00050_0101_SUPERCONTIG,I27438,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Pteroptrix,Coccophagoides,L504_MERG00050_0101_SUPERCONTIG,I27438,L504_MERG00032_0101_SUPERCONTIG,I21953,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Acanthochalcis,Cratocentrus,L504_MERG00055_0101_SUPERCONTIG,I23977,L504_MERG00061_0101_SUPERCONTIG,I23233,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Conura,Melanosmicra,L504_MERG00060_0101_SUPERCONTIG,I21694,L504_MERG00062_0101_SUPERCONTIG,I21662,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Cratocentrus,Acanthochalcis,L504_MERG00061_0101_SUPERCONTIG,I23233,L504_MERG00055_0101_SUPERCONTIG,I23977,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Melanosmicra,Conura,L504_MERG00062_0101_SUPERCONTIG,I21662,L504_MERG00060_0101_SUPERCONTIG,I21694,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Australosema,Orasema,L504_MERG00106_0101_SUPERCONTIG,I12626,L504_MERG00108_0101_SUPERCONTIG,I21723,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Orasema,Australosema,L504_MERG00108_0101_SUPERCONTIG,I21723,L504_MERG00106_0101_SUPERCONTIG,I12626,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Elasmus,Sympiesis,L504_MERG00123_0101_SUPERCONTIG,I21687,L504_MERG00128_0101_SUPERCONTIG,I21679,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Hemiptarsenus,Pnigalio,L504_MERG00125_0101_SUPERCONTIG,I27428,L504_MERG00127_0101_SUPERCONTIG,I21932,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Pnigalio,Sympiesis,L504_MERG00127_0101_SUPERCONTIG,I21932,L504_MERG00128_0101_SUPERCONTIG,I21679,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Sympiesis,Elasmus,L504_MERG00128_0101_SUPERCONTIG,I21679,L504_MERG00123_0101_SUPERCONTIG,I21687,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Paraeusandalum,Chalcedectus,L504_MERG00143_0101_SUPERCONTIG,I24007,L504_MERG00244_0101_SUPERCONTIG,I24038,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Endobia,Tetramesa,L504_MERG00164_0101_SUPERCONTIG,I21935,L504_MERG00169_0101_SUPERCONTIG,I21916,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Eurytoma,Tetramesa,L504_MERG00165_0101_SUPERCONTIG,I8160,L504_MERG00169_0101_SUPERCONTIG,I21916,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Systole,Bootanelleus,L504_MERG00168_0101_SUPERCONTIG,I21924,L504_MERG00179_0101_SUPERCONTIG,I26432,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Tetramesa,Eurytoma,L504_MERG00169_0101_SUPERCONTIG,I21916,L504_MERG00165_0101_SUPERCONTIG,I8160,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Bootanelleus,Systole,L504_MERG00179_0101_SUPERCONTIG,I26432,L504_MERG00168_0101_SUPERCONTIG,I21924,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Acmopolynema,Polynema,L504_MERG00187_0101_SUPERCONTIG,I29028,L504_MERG00205_0101,I26434,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Perilampus,Steffanolampus,L504_MERG00219_0101_SUPERCONTIG,I16360,L504_MERG00221_0101_SUPERCONTIG,I16359,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Perilampus,Steffanolampus,L504_MERG00220_0101_SUPERCONTIG,I12630,L504_MERG00221_0101_SUPERCONTIG,I16359,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Steffanolampus,Perilampus,L504_MERG00221_0101_SUPERCONTIG,I16359,L504_MERG00219_0101_SUPERCONTIG,I16360,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,New genus,Keirana,L504_MERG00229_0101_SUPERCONTIG,I23221,L504_MERG00299_0101_SUPERCONTIG,I27453,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Cerocephala,Neocalosoter,L504_MERG00236_0101_SUPERCONTIG,I27442,L504_MERG00237_0101_SUPERCONTIG,I26458,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Neocalosoter,Cerocephala,L504_MERG00237_0101_SUPERCONTIG,I26458,L504_MERG00236_0101_SUPERCONTIG,I27442,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Chalcedectus,Paraeusandalum,L504_MERG00244_0101_SUPERCONTIG,I24038,L504_MERG00143_0101_SUPERCONTIG,I24007,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Solenura,Grooca,L504_MERG00255_0101_SUPERCONTIG,I27397,L504_MERG00248_0101,I29053,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,nr Bofuria,Cameronella,L504_MERG00264_0101_SUPERCONTIG,I24041,L504_MERG00265_0101,I29057,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Hetreulophus,Zeala,L504_MERG00267_0101_SUPERCONTIG,I23226,L504_MERG00269_0101_SUPERCONTIG,I27457,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Zeala,Hetreulophus,L504_MERG00269_0101_SUPERCONTIG,I27457,L504_MERG00267_0101_SUPERCONTIG,I23226,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Neapterolelaps,Keirana,L504_MERG00272_0101_SUPERCONTIG,I24023,L504_MERG00299_0101_SUPERCONTIG,I27453,100.00,129,0,0,4,132,132,4,132,132,5.00E-66,99.871
,Keirana,Neapterolelaps,L504_MERG00299_0101_SUPERCONTIG,I27453,L504_MERG00272_0101_SUPERCONTIG,I24023,100.00,129,0,0,4,132,132,4,132,132,5.00E-66,99.871
,Aeschylia,Brachyscelidiphaga,L504_MERG00310_0101_SUPERCONTIG,I26443,L504_MERG00314_0101_SUPERCONTIG,I27454,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Brachyscelidiphaga,Aeschylia,L504_MERG00314_0101_SUPERCONTIG,I27454,L504_MERG00310_0101_SUPERCONTIG,I26443,100.00,132,0,0,1,132,132,1,132,132,1.00E-67,99.868
,Homoporus,Coruna,L504_MERG00336_0101_SUPERCONTIG,I21919,L504_MERG00345_0101_SUPERCONTIG,I21952,99.22,129,1,0,4,132,132,4,132,132,2.00E-64,99.871
,Coruna,Homoporus,L504_MERG00345_0101_SUPERCONTIG,I21952,L504_MERG00336_0101_SUPERCONTIG,I21919,99.22,129,1,0,4,132,132,4,132,132,2.00E-64,99.871
,Glyphomerus,Torymus,L504_MERG00373_0101_SUPERCONTIG,I24051,L504_MERG00388_0101_SUPERCONTIG,I28964,100.00,129,0,0,4,132,132,4,132,132,5.00E-66,99.871
,Echthrodape,Microdontomerus,L504_MERG00374_0101_SUPERCONTIG,I26429,L504_MERG00377_0101,I29033,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Propalachia,Microdontomerus,L504_MERG00383_0101_SUPERCONTIG,I26468,L504_MERG00377_0101,I29033,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Torymoides,Glyphomerus,L504_MERG00386_0101_SUPERCONTIG,I26413,L504_MERG00373_0101_SUPERCONTIG,I24051,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Torymus,Platykula,L504_MERG00388_0101_SUPERCONTIG,I28964,L504_MERG00390_0101_SUPERCONTIG,I26397,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Platykula,Torymus,L504_MERG00390_0101_SUPERCONTIG,I26397,L504_MERG00388_0101_SUPERCONTIG,I28964,99.24,132,1,0,1,132,132,1,132,132,5.00E-66,99.868
,Nasonia,Trichomalopsis,L505_MERG00337_0101,I5103,L505_MERG00343_0101,I5110,99.38,320,2,0,1,320,327,1,320,327,4.00E-168,99.68
,Trichomalopsis,Nasonia,L505_MERG00343_0101,I5110,L505_MERG00337_0101,I5103,99.38,320,2,0,1,320,327,1,320,327,4.00E-168,99.68
,Pseudidarnes,Poropoea,L505_MERG00010_0101_SUPERCONTIG,I29052,L505_MERG00393_0101_SUPERCONTIG,I29006,100.00,269,0,0,59,327,327,1,269,269,5.00E-143,99.731
,Psilochalcis,Ooencyrtus,L505_MERG00070_0101_SUPERCONTIG,I23982,L505_MERG00083_0101_SUPERCONTIG,I23984,100.00,327,0,0,1,327,327,1,327,327,3.00E-175,99.673
,Ooencyrtus,Psilochalcis,L505_MERG00083_0101_SUPERCONTIG,I23984,L505_MERG00070_0101_SUPERCONTIG,I23982,100.00,327,0,0,1,327,327,1,327,327,3.00E-175,99.673
,Arescon,Adontomerus,L505_MERG00191_0101_SUPERCONTIG,I29018,L505_MERG00375_0101_SUPERCONTIG,I29034,100.00,210,0,0,1,210,210,1,210,327,2.00E-110,99.79
,nr Bofuria,Archaeoteleia,L505_MERG00264_0101_SUPERCONTIG,I24041,L505_MERG00419_0101_SUPERCONTIG,I24043,99.08,327,3,0,1,327,327,1,327,327,3.00E-170,99.673
,Poropoea,Pseudidarnes,L505_MERG00393_0101_SUPERCONTIG,I29006,L505_MERG00010_0101_SUPERCONTIG,I29052,100.00,269,0,0,1,269,269,59,327,327,4.00E-143,99.731
,Archaeoteleia,nr Bofuria,L505_MERG00419_0101_SUPERCONTIG,I24043,L505_MERG00264_0101_SUPERCONTIG,I24041,99.08,327,3,0,1,327,327,1,327,327,3.00E-170,99.673
,Eucharis,Schizaspidia,L506_MERG00098_0101,I5011,L506_MERG00103_0101_SUPERCONTIG,I16352,99.03,207,2,0,1,207,210,1,207,210,1.00E-105,99.793
,Acanthochalcis,Cratocentrus,L506_MERG00055_0101_SUPERCONTIG,I23977,L506_MERG00061_0101_SUPERCONTIG,I23233,99.05,210,2,0,1,210,210,1,210,210,3.00E-107,99.79
,Cratocentrus,Acanthochalcis,L506_MERG00061_0101_SUPERCONTIG,I23233,L506_MERG00055_0101_SUPERCONTIG,I23977,99.05,210,2,0,1,210,210,1,210,210,3.00E-107,99.79
,Colocharis,Kapala,L506_MERG00097_0101_SUPERCONTIG,I12647,L506_MERG00099_0101_SUPERCONTIG,I12623,100.00,210,0,0,1,210,210,1,210,210,1.00E-110,99.79
,Kapala,Colocharis,L506_MERG00099_0101_SUPERCONTIG,I12623,L506_MERG00097_0101_SUPERCONTIG,I12647,100.00,210,0,0,1,210,210,1,210,210,1.00E-110,99.79
,Schizaspidia,Kapala,L506_MERG00103_0101_SUPERCONTIG,I16352,L506_MERG00099_0101_SUPERCONTIG,I12623,99.05,210,2,0,1,210,210,1,210,210,3.00E-107,99.79
,Bootanomyia,Megastigmus,L506_MERG00181_0101_SUPERCONTIG,I26440,L506_MERG00184_0101_SUPERCONTIG,I24050,99.52,210,1,0,1,210,210,1,210,210,6.00E-109,99.79
,Megastigmus,Bootanomyia,L506_MERG00184_0101_SUPERCONTIG,I24050,L506_MERG00181_0101_SUPERCONTIG,I26440,99.52,210,1,0,1,210,210,1,210,210,6.00E-109,99.79
,Megastigmus,Neomegastigmus,L506_MERG00185_0101_SUPERCONTIG,I23231,L506_MERG00186_0101_SUPERCONTIG,I26464,99.05,210,2,0,1,210,210,1,210,210,3.00E-107,99.79
,Neomegastigmus,Megastigmus,L506_MERG00186_0101_SUPERCONTIG,I26464,L506_MERG00185_0101_SUPERCONTIG,I23231,99.05,210,2,0,1,210,210,1,210,210,3.00E-107,99.79
,Euperilampus,Clytina,L506_MERG00216_0101_SUPERCONTIG,I21688,L506_MERG00356_0101_SUPERCONTIG,I21713,100.00,210,0,0,1,210,210,1,210,210,1.00E-110,99.79
,Parepistenia,Proshizonotus,L506_MERG00253_0101_SUPERCONTIG,I27418,L506_MERG00254_0101_SUPERCONTIG,I23215,99.05,210,2,0,1,210,210,1,210,210,3.00E-107,99.79
,Proshizonotus,Parepistenia,L506_MERG00254_0101_SUPERCONTIG,I23215,L506_MERG00253_0101_SUPERCONTIG,I27418,99.05,210,2,0,1,210,210,1,210,210,3.00E-107,99.79
,Solenura,Grooca,L506_MERG00255_0101_SUPERCONTIG,I27397,L506_MERG00248_0101_SUPERCONTIG,I29053,99.52,210,1,0,1,210,210,1,210,210,6.00E-109,99.79
,Aeschylia,Brachyscelidiphaga,L506_MERG00310_0101_SUPERCONTIG,I26443,L506_MERG00314_0101_SUPERCONTIG,I27454,99.52,210,1,0,1,210,210,1,210,210,6.00E-109,99.79
,Brachyscelidiphaga,Aeschylia,L506_MERG00314_0101_SUPERCONTIG,I27454,L506_MERG00310_0101_SUPERCONTIG,I26443,99.52,210,1,0,1,210,210,1,210,210,6.00E-109,99.79
,Clytina,Euperilampus,L506_MERG00356_0101_SUPERCONTIG,I21713,L506_MERG00216_0101_SUPERCONTIG,I21688,100.00,210,0,0,1,210,210,1,210,210,1.00E-110,99.79
,Melittobia,Dasyomphale,L507_MERG00136_0101,I5108,L507_MERG00110_0101_SUPERCONTIG,I24001,100.00,291,0,0,4,294,300,4,294,300,2.00E-155,99.709
,Sycophaga,Coccophagus,L507_MERG00011_0101_SUPERCONTIG,I23963,L507_MERG00033_0101_SUPERCONTIG,I23969,100.00,269,0,0,32,300,300,1,269,269,4.00E-143,99.731
,Coccophagus,Sycophaga,L507_MERG00033_0101_SUPERCONTIG,I23969,L507_MERG00011_0101_SUPERCONTIG,I23963,100.00,269,0,0,1,269,269,32,300,300,4.00E-143,99.731
,Dasyomphale,Melittobia,L507_MERG00110_0101_SUPERCONTIG,I24001,L507_MERG00136_0101,I5108,100.00,291,0,0,4,294,300,4,294,300,2.00E-155,99.709
,Aeschylia,Brachyscelidiphaga,L507_MERG00310_0101_SUPERCONTIG,I26443,L507_MERG00314_0101_SUPERCONTIG,I27454,99.67,300,1,0,1,300,300,1,300,300,1.00E-158,99.7
,Brachyscelidiphaga,Aeschylia,L507_MERG00314_0101_SUPERCONTIG,I27454,L507_MERG00310_0101_SUPERCONTIG,I26443,99.67,300,1,0,1,300,300,1,300,300,1.00E-158,99.7
,Aeschylia,Brachyscelidiphaga,L508_MERG00310_0101_SUPERCONTIG,I26443,L508_MERG00314_0101_SUPERCONTIG,I27454,99.43,351,2,0,1,351,351,1,351,351,0.0,99.649
,Brachyscelidiphaga,Aeschylia,L508_MERG00314_0101_SUPERCONTIG,I27454,L508_MERG00310_0101_SUPERCONTIG,I26443,99.43,351,2,0,1,351,351,1,351,351,0.0,99.649
,Tanaostigma,Tanaostigmodes,L508_MERG00362_0101_SUPERCONTIG,I8171,L508_MERG00363_0101_SUPERCONTIG,I23223,100.00,351,0,0,1,351,351,1,351,351,0.0,99.649
,Tanaostigmodes,Tanaostigma,L508_MERG00363_0101_SUPERCONTIG,I23223,L508_MERG00362_0101_SUPERCONTIG,I8171,100.00,351,0,0,1,351,351,1,351,351,0.0,99.649
,Nasonia,Trichomalopsis,L50_MERG00337_0101,I5103,L50_MERG00343_0101,I5110,99.40,336,2,0,1,336,339,1,336,339,6.00E-177,99.664
,Trichomalopsis,Nasonia,L50_MERG00343_0101,I5110,L50_MERG00337_0101,I5103,99.40,336,2,0,1,336,339,1,336,339,6.00E-177,99.664
,Maudia,Solenura,L50_MERG00045_0101_SUPERCONTIG,I27389,L50_MERG00255_0101_SUPERCONTIG,I27397,100.00,266,0,0,1,266,266,74,339,339,2.00E-141,99.734
,Aeschylia,Brachyscelidiphaga,L50_MERG00310_0101_SUPERCONTIG,I26443,L50_MERG00314_0101_SUPERCONTIG,I27454,99.71,339,1,0,1,339,339,1,339,339,3.00E-180,99.661
,Brachyscelidiphaga,Aeschylia,L50_MERG00314_0101_SUPERCONTIG,I27454,L50_MERG00310_0101_SUPERCONTIG,I26443,99.71,339,1,0,1,339,339,1,339,339,3.00E-180,99.661
,Tanaostigma,Tanaostigmodes,L50_MERG00362_0101_SUPERCONTIG,I8171,L50_MERG00363_0101_SUPERCONTIG,I23223,100.00,259,0,0,1,259,259,81,339,339,1.00E-137,99.741
,Ablerus,Macrorileya,L511_MERG00053_0101_SUPERCONTIG,I26407,L511_MERG00160_0101_SUPERCONTIG,I26408,100.00,152,0,0,1,152,152,17,168,168,1.00E-78,99.848
,Acerophagus,Mayridia,L511_MERG00076_0101_SUPERCONTIG,I23990,L511_MERG00081_0101_SUPERCONTIG,I23988,100.00,167,0,0,1,167,168,1,167,168,5.00E-87,99.833
,Mayridia,Acerophagus,L511_MERG00081_0101_SUPERCONTIG,I23988,L511_MERG00076_0101_SUPERCONTIG,I23990,100.00,167,0,0,1,167,168,1,167,168,5.00E-87,99.833
,Macrorileya,Ablerus,L511_MERG00160_0101_SUPERCONTIG,I26408,L511_MERG00053_0101_SUPERCONTIG,I26407,100.00,152,0,0,17,168,168,1,152,152,1.00E-78,99.848
,Aeschylia,Brachyscelidiphaga,L511_MERG00310_0101_SUPERCONTIG,I26443,L511_MERG00314_0101_SUPERCONTIG,I27454,100.00,168,0,0,1,168,168,1,168,168,2.00E-87,99.832
,Brachyscelidiphaga,Aeschylia,L511_MERG00314_0101_SUPERCONTIG,I27454,L511_MERG00310_0101_SUPERCONTIG,I26443,100.00,168,0,0,1,168,168,1,168,168,2.00E-87,99.832
,Centrodora,Mesopeltita,L512_MERG00016_0101_SUPERCONTIG,I26390,L512_MERG00286_0101_SUPERCONTIG,I26387,100.00,192,0,0,1,192,192,1,192,237,1.00E-100,99.808
,Ablerus,Macrorileya,L512_MERG00053_0101_SUPERCONTIG,I26407,L512_MERG00160_0101_SUPERCONTIG,I26408,100.00,237,0,0,1,237,237,1,237,237,1.00E-125,99.763
,Macrorileya,Ablerus,L512_MERG00160_0101_SUPERCONTIG,I26408,L512_MERG00053_0101_SUPERCONTIG,I26407,100.00,237,0,0,1,237,237,1,237,237,1.00E-125,99.763
,Proarescon,Umairia,L512_MERG00206_0101_SUPERCONTIG,I28992,L512_MERG00023_0101_SUPERCONTIG,I28979,99.33,149,1,0,1,149,149,89,237,237,3.00E-75,99.851
,Mesopeltita,Centrodora,L512_MERG00286_0101_SUPERCONTIG,I26387,L512_MERG00016_0101_SUPERCONTIG,I26390,100.00,192,0,0,1,192,237,1,192,192,2.00E-100,99.808
,Aeschylia,Brachyscelidiphaga,L512_MERG00310_0101_SUPERCONTIG,I26443,L512_MERG00314_0101_SUPERCONTIG,I27454,99.16,237,2,0,1,237,237,1,237,237,3.00E-122,99.763
